time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,0.0796900836686,-3.65289221526,20.7067255866,5.96644808191,6.17914371869,0.0,0.693944436896,-4.10140398059,5.55299487562,-0.155052455117,-0.0383682555954,0.0,458.50628464702936,458.7952851632189,458.8698393061899,458.767339628126
3.1800000000000024,0.123132846497,-3.90455452427,21.0385452682,5.95727118934,6.17659965171,0.0,0.75432668346,-4.28810921571,5.50712081038,-0.149045505482,-0.0520164982932,0.0,442.90100550206796,441.7757500297676,441.94433930142947,442.4170848504512
3.2400000000000024,0.170263948911,-4.16764772099,21.3677215158,5.9482933707,6.17395234633,0.0,0.81692238143,-4.48240836873,5.46481990285,-0.150824833303,-0.0317568852202,0.0,443.30526627569867,444.9660964295592,445.360214669635,445.1936203098575
3.3000000000000025,0.221621693747,-4.44385706367,21.6979736356,5.93973705636,6.17151648748,0.0,0.895096131467,-4.72520505307,5.54218435555,-0.129849105311,-0.0713050824145,0.0,486.21385020125757,483.24009988078245,483.70981598882946,485.26977004088695
3.3600000000000025,0.277395743027,-4.73382327136,22.0299946044,5.93220178076,6.1668810214,0.0,0.964378776166,-4.94094925939,5.52436083102,-0.118203679836,-0.0931201643842,0.0,458.49562645841723,456.753946709264,456.34020636020773,457.25510686862265
3.4200000000000026,0.336930402093,-5.03546928868,22.3570110052,5.92513278479,6.16106580999,0.0,1.02054382684,-5.11464353497,5.37618516747,-0.117054186531,-0.105867816269,0.0,415.1057037520401,413.9763234465771,413.3727790263888,413.46049369010234
3.4800000000000026,0.400214285018,-5.34849992542,22.6773070508,5.91864689074,6.15471041714,0.0,1.08941389657,-5.32032458244,5.29984060814,-0.0944554825189,-0.106034146398,0.0,439.27708354370293,439.2533237164846,438.82796800436387,440.68963978929025
3.5400000000000027,0.467988129512,-5.6746966461,22.9947669511,5.91332821064,6.14833589371,0.0,1.17021793377,-5.55334768919,5.28127827193,-0.0790165767844,-0.106660796012,0.0,460.54009157292285,460.4810572440411,459.162521733528,460.37964845986636
3.6000000000000028,0.540715517024,-6.01497115759,23.3109618853,5.90879116651,6.14202168144,0.0,1.2545249117,-5.78953486255,5.25769988446,-0.0695668506618,-0.102533306926,0.0,460.6307283955709,460.94784787704634,459.65176277459085,460.39590391033556
3.660000000000003,0.619497822517,-6.37179241092,23.6314023599,5.90474509738,6.13555670537,0.0,1.37203809645,-6.10450614565,5.42151351976,-0.0634804695007,-0.121019323114,0.0,521.1877432651474,519.885288522774,520.3331804001739,520.7564967142721
3.720000000000003,0.704230687693,-6.74453388288,23.9537708599,5.90074219406,6.12790239665,0.0,1.45295847253,-6.32070605105,5.32367283669,-0.0741248442818,-0.145760297071,0.0,443.05643726937666,441.00152424186905,442.0624279582199,441.1807759180454
3.780000000000003,0.794665494928,-7.13206247592,24.2744220808,5.89633268194,6.11946194116,0.0,1.5622227393,-6.59715171386,5.36321113644,-0.0722557223137,-0.132073760814,0.0,488.2335778441743,489.23735602525414,487.73331487364914,487.86925484163476
3.840000000000003,0.891234578208,-7.53497045454,24.5940686121,5.89151366795,6.11120322078,0.0,1.65735517796,-6.8335928297,5.29091659018,-0.105803606471,-0.152123014762,0.0,455.8478231504661,454.2249505239153,456.2612425645541,453.56853565274014
3.900000000000003,0.993644961677,-7.95217936373,24.9092356278,5.88488515891,6.10204516031,0.0,1.75700509897,-7.07395877405,5.21373674133,-0.121992603847,-0.153675776711,0.0,455.20626424566615,455.06058396423987,455.978792062541,454.6726047273947
3.960000000000003,1.1021361766,-8.38386005133,25.2194070644,5.87735252313,6.09331282121,0.0,1.86001514537,-7.31605408674,5.12436104835,-0.133800351402,-0.13288452337,0.0,452.4647337673778,454.11631411679315,453.7126428328052,452.74923438871394
4.020000000000002,1.21683904422,-8.83001548174,25.5235853049,5.86925025907,6.08557725019,0.0,1.9639569879,-7.55652328054,5.01402183383,-0.137632012015,-0.122003769707,0.0,447.8705569855375,448.73981221257236,448.41061737535625,448.0824682797392
4.080000000000001,1.33831728843,-9.29161587657,25.8229263765,5.86092721474,6.0783787162,0.0,2.08577819854,-7.83078062454,4.96258007668,-0.14097900351,-0.116203301244,0.0,470.0772672725505,470.5145540427817,470.89866739728717,470.6229294919794
4.14,1.4674400883,-9.77028274282,26.1199609379,5.85283429274,6.07185760554,0.0,2.21869262381,-8.12533889121,4.9368492613,-0.124864100832,-0.0967982615889,0.0,481.94308521709866,483.3983942257557,481.30412754848334,482.5071684569511
4.199999999999998,1.60434044428,-10.2662183246,26.4139890948,5.84510371581,6.06559671469,0.0,2.34497516776,-8.40646877475,4.86270606717,-0.138294277152,-0.127064459864,0.0,470.95222025942286,468.59517577527635,470.6458286878992,469.59054544803945
4.259999999999997,1.74826381503,-10.777946475,26.7007220329,5.83677074665,6.05808377538,0.0,2.45296091736,-8.65198151669,4.69425580012,-0.140085267257,-0.121756459214,0.0,439.7827448328731,440.20789855169136,440.6146039665387,440.4483755135381
4.319999999999996,1.89894948653,-11.3049278345,26.9779102988,5.82788386549,6.05071602725,0.0,2.57033868601,-8.91487145476,4.54428838263,-0.173387923794,-0.124957755439,0.0,448.775448454214,448.50192502656336,450.65416926462177,447.93184098267716
4.379999999999995,2.05609172703,-11.8466006692,27.2433300373,5.81750417983,6.04327869735,0.0,2.66821999814,-9.14194606323,4.30249945059,-0.172220915354,-0.122024661941,0.0,417.698975011594,417.9397735207683,417.3845769835405,417.4555768027635
4.439999999999993,2.22009643518,-12.4037486931,27.4973687447,5.80686662313,6.0359784262,0.0,2.79897637268,-9.43047179381,4.16393270934,-0.190074474446,-0.120974123909,0.0,457.5871172743908,457.65785856178894,458.0597624275783,456.60755308475234
4.499999999999992,2.39194671158,-12.9782437781,27.7425207186,5.79523802957,6.02849315135,0.0,2.92972094418,-9.72023093057,4.00622251153,-0.202567778574,-0.133644737469,0.0,454.85516217243696,453.82504282358445,455.0674035333363,454.02994705470803
4.559999999999991,2.57127767215,-13.5695133016,27.9764065955,5.78269703424,6.02054383152,0.0,3.04839632205,-9.98974653353,3.78869961857,-0.226764339448,-0.130273667012,0.0,435.4174434645653,435.6829483800206,438.151241209822,436.08950746614295
4.6199999999999894,2.75827748072,-14.1779910591,28.1984882277,5.76933744597,6.0137082437,0.0,3.18520583933,-10.2937404896,3.61215187951,-0.215518797176,-0.0928974161768,0.0,453.5199139203699,456.5010348494117,454.79175823498474,455.6439437663458
4.679999999999988,2.95294371583,-14.8038473248,28.407763508,5.75691723912,6.00779843917,0.0,3.3039124458,-10.5691974552,3.36241171509,-0.193894852926,-0.113078711003,0.0,432.2907161156287,430.57717430948964,431.75142713122807,433.5287955844884
4.739999999999987,3.15539931739,-15.4475320586,28.6036556754,5.74546297842,6.00087561499,0.0,3.44483761518,-10.8878277302,3.16546323491,-0.185517198065,-0.120429487339,0.0,456.14941122800604,455.55022986376514,455.03923300336123,455.6750616609829
4.799999999999986,3.3674631725,-16.112458583,28.7906037527,5.73454553356,5.99399326143,0.0,3.62402794169,-11.2769005107,3.06325919478,-0.17565791653,-0.105200743882,0.0,494.43705924821364,495.54772557397416,493.4856673840393,494.18466740919604
4.859999999999984,3.58875555014,-16.798155024,28.9664762382,5.72409400977,5.98817421443,0.0,3.75260513501,-11.5806949325,2.79766638538,-0.171414542669,-0.0842274586487,0.0,441.0929610537893,442.8139842537058,440.0292899888698,440.35106337582897
4.919999999999983,3.81785003914,-17.5023800906,29.1262453569,5.71390384169,5.98282959232,0.0,3.88402034174,-11.8945429735,2.52639378832,-0.166856752379,-0.101156458957,0.0,443.7567086284287,442.3574745259594,442.4800750648511,442.8275107043527
4.979999999999982,4.05570266196,-18.2271169781,29.2716900286,5.70392560854,5.97773884539,0.0,4.04439151833,-12.2641468734,2.31939963135,-0.165221935846,-0.0638436940999,0.0,471.1429114925653,474.01399425261593,470.97315233172475,471.074916768745
5.0399999999999805,4.30350923236,-18.9747963508,29.4051531225,5.69503546221,5.97416092856,0.0,4.21560277745,-12.6592352042,2.12677842084,-0.126555211687,-0.0523186801151,0.0,482.845367590246,483.71216168605736,481.32678538969105,484.2254691039636
